Dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2023-10-25,-1.5746089,-1.6344697,-0.93789756,0.97498393,0.42895934,1.0977691,-0.251003,0.94133914,-0.9290793,-1.1418123,-0.65256476,-0.24983612,-1.4129736,-0.29966575,-0.5708774,-0.310152,-0.0048403926,-0.7775405,-1.4021072,-0.28277755,-0.8468194,-1.0074228,1.0419348,0.76262546,-0.67593414,1.7567369,-1.0593332,-0.02303021,0.05182135,-0.66122264,0.50821257,-1.0543363,-0.3534084,0.4221269,-0.89662874,0.7300253,0.6560255,0.022524673,0.67913026,0.649184,1.6369165,0.3195846,-1.0001662,-1.250442,-0.29289806,-2.0338595,-1.4700706,-1.454269,-0.39063263,0.23607484,-0.18475819,-0.34992605,0.055520236,-1.7397647,0.34466505,1.1801198,2.117375,1.5936184,1.922524,0.52561605,0.85936034,0.39901543,-1.550745,0.08323155,1.3333641,0.8213537,-0.25863993,-0.24755064,-0.24409217,-0.4345217,0.39947945,0.3179879,0.63781834,-0.20663676,0.43044177,0.41296843,0.3263722,-0.69439447,-1.7741313,0.9583362,-0.32633147,0.28202608,0.30026406,-0.5829536,0.16023457,0.108634636,0.05315098,-0.17022437,0.16367024,0.32961386,0.2861812,-0.072364286,0.33301824,-0.85644674,-0.06400214,0.7281325,0.1280962,0.53343356,0.86433643,-0.23215112,-0.9751863,-0.19248874,-0.08595508,-0.2673853,-1.0316831,0.49082175,0.0055327704,-0.078371756,0.4041602,0.0146688465,0.037924044,1.0013293,0.020226724,-0.46937838,0.12990597,1.2332687,0.21189031,0.07253942,0.13425252,1.4863448,-0.011510486,0.26669067,0.6716599,0.50237924,0.28901845,0.0779626,0.48259357,0.09690603
2023-10-26,-1.5779067,-1.644328,-0.9448805,0.9710736,0.43800664,1.1112502,-0.25084114,0.936887,-0.92082405,-1.1600267,-0.6439645,-0.26321852,-1.4155442,-0.29338396,-0.5600773,-0.32753965,-0.00594844,-0.7621266,-1.4003692,-0.27399376,-0.8389971,-1.0060122,1.0625069,0.7588738,-0.66858697,1.7645066,-1.0590682,-0.040605307,0.043642845,-0.6651672,0.52053946,-1.0570903,-0.35315365,0.4308712,-0.8980021,0.7280151,0.6537335,0.047440298,0.68146753,0.6459675,1.6261266,0.33620572,-1.0240391,-1.2657387,-0.29372045,-2.0401325,-1.4838448,-1.4622571,-0.39382595,0.25652865,-0.18206984,-0.3625413,0.037020765,-1.7599678,0.35327575,1.1894387,2.1271224,1.5925169,1.9436779,0.52474546,0.8701204,0.3953477,-1.564894,0.07800321,1.3496962,0.81443024,-0.2706915,-0.27049816,-0.2230783,-0.44936278,0.40833294,0.31457213,0.6422399,-0.22299182,0.43402186,0.40783918,0.35183865,-0.7130554,-1.7848859,0.9566431,-0.30459255,0.29156506,0.2905361,-0.57160485,0.17218062,0.097507894,0.070386134,-0.18658856,0.17602746,0.32373926,0.29733753,-0.09738174,0.322123,-0.8529468,-0.08482744,0.71400213,0.13021201,0.54929316,0.86570275,-0.22933683,-1.0036982,-0.17465165,-0.061342582,-0.27376986,-1.0426341,0.47391737,0.012219465,-0.08313804,0.41535062,-0.0007043057,0.05012683,0.99244285,0.020639531,-0.48474205,0.14310032,1.2267594,0.22764635,0.056061395,0.1315536,1.5006231,0.0060200915,0.2710462,0.6812928,0.50673383,0.30312777,0.06759853,0.49904943,0.09284892
2023-10-27,-1.590483,-1.6411433,-0.9475626,0.9773983,0.4487884,1.1121131,-0.24416211,0.9502811,-0.9159516,-1.1751378,-0.6463307,-0.26290858,-1.4130158,-0.28921002,-0.5618448,-0.32951772,0.0072838594,-0.7627343,-1.4011798,-0.26934743,-0.83787614,-1.0020323,1.0800335,0.771788,-0.6625875,1.7579603,-1.0504347,-0.048601784,0.049494985,-0.688167,0.5100312,-1.0607276,-0.34307072,0.42034176,-0.9153716,0.72328115,0.6525289,0.045419168,0.68319285,0.666315,1.6342988,0.35531753,-1.0087602,-1.2736065,-0.29397172,-2.056625,-1.4843051,-1.475489,-0.38685036,0.2601852,-0.18892184,-0.36228943,0.017018635,-1.747329,0.35101342,1.1908361,2.1370692,1.6061163,1.9501756,0.53641903,0.90168166,0.3852358,-1.5699205,0.07203769,1.3371437,0.8245792,-0.2797433,-0.26787484,-0.20012745,-0.44991252,0.41593623,0.31908947,0.64118016,-0.21874884,0.4646977,0.39834076,0.37034,-0.72300947,-1.7823519,0.95059764,-0.3050043,0.30101955,0.2871701,-0.56988686,0.1837257,0.077355005,0.072482884,-0.19290689,0.16535011,0.3185253,0.29940718,-0.10862802,0.33282256,-0.84360564,-0.10235007,0.7034672,0.12626639,0.557021,0.870913,-0.23789842,-0.9985883,-0.18688838,-0.058759704,-0.28074092,-1.0439482,0.46103364,0.0063521,-0.074034646,0.41276717,-0.016947431,0.03870593,0.98915935,0.021411648,-0.488359,0.15063399,1.2070221,0.21805698,0.048856527,0.1331423,1.5043788,0.008078596,0.27016962,0.68370783,0.5072372,0.3125286,0.032006446,0.5076926,0.093188845
2023-10-30,-1.5888602,-1.6392541,-0.9206018,0.99409825,0.43384323,1.0973982,-0.23864728,0.9504069,-0.9365896,-1.1632929,-0.657845,-0.24127537,-1.4064612,-0.29689538,-0.59261477,-0.2843851,0.0024708575,-0.7818513,-1.4131207,-0.2676655,-0.8571956,-1.0186783,1.0512762,0.76468563,-0.66861844,1.7660748,-1.0865874,-0.024521451,0.05363534,-0.7124984,0.5167739,-1.0668583,-0.36015797,0.4076513,-0.90058064,0.7391532,0.65584195,0.0026783403,0.6891348,0.6865107,1.633435,0.336589,-0.99078715,-1.2553017,-0.2858808,-2.0667698,-1.4685959,-1.4714797,-0.36491314,0.23063721,-0.16255996,-0.3312687,0.023795187,-1.7353666,0.34134814,1.192099,2.1153622,1.6078691,1.9372544,0.5152798,0.85391337,0.41436464,-1.5673183,0.108243674,1.319685,0.8375263,-0.25105667,-0.23447672,-0.21277381,-0.45349652,0.37447584,0.3181682,0.63569874,-0.21431558,0.45547658,0.4073629,0.3371985,-0.6995498,-1.7792029,0.973183,-0.33132184,0.2809453,0.2983975,-0.5872549,0.1662704,0.10844234,0.052769378,-0.147414,0.16032547,0.3374799,0.2647586,-0.07085225,0.33570293,-0.8302211,-0.07593045,0.73100686,0.13571084,0.53998995,0.9086054,-0.25922662,-1.0027523,-0.21649776,-0.056639373,-0.27954358,-1.0583272,0.46858603,-0.0023589297,-0.036454268,0.40334466,-0.007828386,0.04548197,1.0091369,0.015703669,-0.46671945,0.1342253,1.2156255,0.19139618,0.046316303,0.15133981,1.4927919,-0.012895057,0.2704944,0.6546073,0.511256,0.2956249,0.06266463,0.48144403,0.095646754
2023-10-31,-1.5933883,-1.6429698,-0.9278027,0.9874151,0.4354897,1.0969384,-0.24296148,0.94492257,-0.9267304,-1.1608999,-0.6496027,-0.24995735,-1.402076,-0.29922557,-0.58768225,-0.28655535,-0.0021237736,-0.75648177,-1.4050982,-0.26798862,-0.85059714,-1.0082393,1.0546579,0.7702917,-0.67779505,1.7644706,-1.0688862,-0.033926945,0.04763693,-0.6881901,0.5162828,-1.0602186,-0.3480627,0.40301287,-0.9080483,0.7337937,0.64818144,0.014874738,0.6795876,0.6737164,1.631958,0.3563814,-1.001095,-1.2577723,-0.28719133,-2.0523043,-1.4695938,-1.4709826,-0.37815797,0.24477695,-0.17635944,-0.34738743,0.014536606,-1.7594965,0.3484335,1.1872256,2.128747,1.6041839,1.942692,0.5248034,0.8629761,0.4109686,-1.569875,0.101039484,1.3302591,0.83752316,-0.266415,-0.2527,-0.2075822,-0.4495644,0.38184983,0.31057996,0.63220596,-0.21892117,0.46483356,0.3995013,0.3525638,-0.71577275,-1.7835448,0.96480477,-0.30114406,0.29837808,0.28943887,-0.57532734,0.17397335,0.09600012,0.07341218,-0.164439,0.16598085,0.32463098,0.26472372,-0.080775514,0.32829788,-0.8312684,-0.08169229,0.7295017,0.11912385,0.5629171,0.89504135,-0.25792468,-1.006957,-0.1877138,-0.04643764,-0.29753596,-1.0501306,0.46803027,-0.003434258,-0.058011673,0.4247325,-0.025803022,0.04183794,0.9955472,0.024238376,-0.48366883,0.13101947,1.2074344,0.20493668,0.043004274,0.14909847,1.484844,-0.012933495,0.27447197,0.6639664,0.49593124,0.29799765,0.062182404,0.50479734,0.10209294
2023-11-01,-1.5940605,-1.6515555,-0.9367161,0.99477684,0.4552236,1.1110768,-0.24594048,0.9328955,-0.91405255,-1.1742252,-0.63692945,-0.25964788,-1.4073471,-0.29274002,-0.5518168,-0.3074212,0.010080708,-0.7283561,-1.3996966,-0.26828426,-0.8466694,-1.0011936,1.0683683,0.7771747,-0.6694511,1.776716,-1.0556986,-0.055058695,0.036180638,-0.6637077,0.52466375,-1.0636705,-0.34031114,0.4174995,-0.91423005,0.74501354,0.6424873,0.0501276,0.668692,0.648086,1.6209798,0.39339277,-1.0226871,-1.2752955,-0.28649884,-2.0506077,-1.4902298,-1.480798,-0.40536845,0.26092973,-0.18514234,-0.3869699,-0.0021914607,-1.79192,0.34927446,1.187517,2.1518316,1.6084882,1.9783615,0.54648805,0.8887598,0.4118315,-1.5975256,0.07705049,1.3512018,0.8507328,-0.28550845,-0.28153536,-0.18094265,-0.46690667,0.40400624,0.32658428,0.6318711,-0.24159016,0.48525694,0.37487525,0.39419758,-0.7457634,-1.8016897,0.9596334,-0.26665926,0.32467335,0.26060846,-0.57405585,0.18940374,0.06404428,0.10897179,-0.19528556,0.17334339,0.31490803,0.27697837,-0.103380546,0.3068651,-0.84333575,-0.10636627,0.71245503,0.110692054,0.5831779,0.8671385,-0.23313674,-1.0147903,-0.16602117,-0.025336113,-0.3090903,-1.0614895,0.4365821,-0.00032655685,-0.088439435,0.446494,-0.0431427,0.036163636,0.99928415,0.030934328,-0.5096903,0.14175202,1.2054513,0.22519894,0.044515986,0.1440579,1.4865487,0.019733505,0.27000156,0.6801312,0.47641906,0.31621334,0.046779323,0.52984756,0.09071487
2023-11-02,-1.5748436,-1.6342864,-0.9103824,0.9886265,0.43433458,1.0906972,-0.24272034,0.92722756,-0.9110358,-1.1346627,-0.64552355,-0.23860882,-1.3855461,-0.3122337,-0.57988465,-0.2825728,-0.013400405,-0.7459535,-1.3926946,-0.2690311,-0.8500602,-1.0246642,1.0319414,0.77270854,-0.6721275,1.7456872,-1.0630261,-0.03099413,0.03490648,-0.6681844,0.5090084,-1.0587666,-0.34525192,0.3777347,-0.8956226,0.7261969,0.63435256,0.015907018,0.67392987,0.6601245,1.6111491,0.3638836,-0.9936795,-1.244896,-0.28960526,-2.0352545,-1.4674883,-1.4506879,-0.3956623,0.20906544,-0.1821001,-0.35493913,0.02351249,-1.7617137,0.34608144,1.1791644,2.1061535,1.5915182,1.9142065,0.534989,0.8563442,0.4148146,-1.5603536,0.109265104,1.3341544,0.8638396,-0.2726968,-0.23866582,-0.19318733,-0.45249754,0.38656488,0.3011579,0.6158248,-0.19121975,0.46238106,0.40087703,0.33714706,-0.7068183,-1.7792215,0.9600102,-0.2897913,0.30178106,0.26341122,-0.5940645,0.15805854,0.06967163,0.08781393,-0.16150002,0.1594064,0.31157738,0.25087363,-0.08577557,0.32847673,-0.83687353,-0.07931249,0.7356813,0.13330218,0.5714469,0.86741656,-0.24184158,-0.9929792,-0.13349018,-0.051640496,-0.30326024,-1.0354424,0.47083923,1.9376166e-05,-0.07249603,0.42275205,-0.018382296,0.057725333,1.0084692,0.02547875,-0.47843695,0.11645886,1.1940281,0.21285689,0.055420384,0.14594913,1.4604063,-0.028784163,0.2851725,0.65644693,0.47086352,0.30333847,0.076472506,0.5021218,0.11248202
2023-11-03,-1.5712093,-1.6209762,-0.8983461,0.99860764,0.43127787,1.0719037,-0.2269068,0.92270386,-0.92081773,-1.1105192,-0.6319985,-0.21478389,-1.3558455,-0.30685228,-0.5792984,-0.2825549,-0.022643857,-0.75403976,-1.3879917,-0.287084,-0.8557121,-1.0318422,1.0137608,0.75016123,-0.66278887,1.7245061,-1.05073,-0.016089182,0.025916185,-0.6649289,0.4956084,-1.0583615,-0.35055524,0.3878836,-0.8813007,0.724344,0.6233531,-0.0043875203,0.67611986,0.6589639,1.6408839,0.33582637,-0.9754032,-1.2199748,-0.29159418,-2.0167828,-1.4523479,-1.4424818,-0.382208,0.17897731,-0.17436573,-0.34354553,0.022040226,-1.7377188,0.32225168,1.1861879,2.0766358,1.5919795,1.8987226,0.52835816,0.8636242,0.42127705,-1.5421486,0.11024365,1.3228543,0.8442948,-0.26343077,-0.22660041,-0.20059952,-0.4188763,0.3591911,0.2829062,0.6120841,-0.18296091,0.45793125,0.39591843,0.32318804,-0.6972667,-1.7742575,0.9726776,-0.3035127,0.29982138,0.27998006,-0.59916437,0.15253708,0.08884985,0.07277029,-0.15349963,0.16052845,0.33243716,0.23728263,-0.10611865,0.32897937,-0.8338823,-0.06237741,0.74176735,0.12961766,0.5862004,0.8742096,-0.23349297,-0.9959478,-0.13187177,-0.08443323,-0.30191723,-1.0283761,0.474492,-0.010257869,-0.07778118,0.401084,-0.0073891818,0.049670108,1.0195091,0.038922172,-0.48153967,0.104233295,1.1672542,0.20313914,0.09319649,0.14791992,1.4560677,-0.041755263,0.28201872,0.63795006,0.47467974,0.2824804,0.08567126,0.48556468,0.12232645
2023-11-06,-1.5738026,-1.6065683,-0.89650977,0.99886745,0.40378645,1.0627677,-0.2299971,0.9244242,-0.9190033,-1.0909777,-0.63584906,-0.20565397,-1.3549476,-0.31425235,-0.5916338,-0.27726057,-0.036196206,-0.7572001,-1.3849719,-0.3070532,-0.86272156,-1.0305016,0.99673605,0.75913167,-0.6659529,1.7082632,-1.0531565,-0.0007267066,0.037356608,-0.66415393,0.4834656,-1.0656623,-0.35928106,0.36570597,-0.8666231,0.71517855,0.6250246,-0.02014354,0.6803391,0.660195,1.6412325,0.32964942,-0.9641659,-1.2062962,-0.30252218,-2.0035224,-1.4294809,-1.41441,-0.37723225,0.17397168,-0.16059309,-0.3157898,0.043707896,-1.7156359,0.32093877,1.1468983,2.0436623,1.59045,1.8915553,0.5274097,0.8417003,0.43784675,-1.5408018,0.1263558,1.3078574,0.8414658,-0.2531854,-0.21324551,-0.21665928,-0.4076631,0.34121448,0.2805606,0.5989773,-0.16076097,0.45150748,0.41634005,0.30974317,-0.6825304,-1.7707788,0.9715259,-0.3155796,0.28012437,0.29869795,-0.6091683,0.13573381,0.10723218,0.07573597,-0.13107562,0.15651979,0.33677733,0.22751945,-0.1050106,0.34115458,-0.8290749,-0.0546104,0.7329391,0.13051954,0.5827694,0.88261575,-0.23555842,-0.98882765,-0.14758772,-0.06715214,-0.30042413,-1.0226164,0.49093008,-0.024365116,-0.059653714,0.408122,0.0032933932,0.04612183,1.010599,0.021602407,-0.48699003,0.08888754,1.1678866,0.20086849,0.07977161,0.14757891,1.4534202,-0.06261061,0.27280647,0.60474783,0.48663846,0.2854079,0.10088829,0.47475103,0.15137154
2023-11-07,-1.584382,-1.5882695,-0.9018531,0.9980459,0.40252066,1.0518237,-0.22053303,0.92184407,-0.9000457,-1.0880976,-0.60879695,-0.20415126,-1.35807,-0.3076114,-0.5785653,-0.29750198,-0.03732667,-0.7477473,-1.3750796,-0.33017594,-0.8618227,-1.0192062,1.012357,0.74470276,-0.64632154,1.7018156,-1.032697,-0.021743018,0.026462141,-0.65501654,0.49289787,-1.0457588,-0.35498005,0.3798734,-0.8773711,0.7072102,0.61866534,-0.016979828,0.66652346,0.6370735,1.6450961,0.33834007,-0.9781252,-1.2036828,-0.29262275,-1.993461,-1.4277482,-1.4002163,-0.38239896,0.20871943,-0.16398782,-0.33497548,0.036653824,-1.7343326,0.3183762,1.1195095,2.0387692,1.5929431,1.9155412,0.52438235,0.87558436,0.43998775,-1.5285087,0.111764364,1.2926817,0.8333093,-0.26359338,-0.220536,-0.19575137,-0.39920026,0.345506,0.29736754,0.5960429,-0.16781163,0.46485674,0.4037633,0.3366745,-0.692783,-1.7698109,0.9642327,-0.2961442,0.302376,0.2894026,-0.59399813,0.14521712,0.09853348,0.08702022,-0.15477327,0.16294134,0.3355779,0.24541187,-0.13164382,0.31848025,-0.824672,-0.061717156,0.7070285,0.12903017,0.6101277,0.85934806,-0.22284369,-1.002331,-0.13960825,-0.044947416,-0.30293557,-1.0237751,0.47385898,-0.025240708,-0.079388686,0.41384894,-0.00718341,0.017542085,0.9968232,0.042557422,-0.5130183,0.093498334,1.16185,0.21095791,0.073312744,0.15735409,1.4389365,-0.04005909,0.27562922,0.59483194,0.48078364,0.28788278,0.07771339,0.481223,0.14520197
2023-11-08,-1.5491526,-1.5331073,-0.87497234,0.9939594,0.3838778,1.0052546,-0.2233876,0.9176899,-0.91785777,-1.0394757,-0.61792916,-0.17917977,-1.3162824,-0.3042006,-0.5997743,-0.28291133,-0.056123357,-0.75779617,-1.3514099,-0.33164477,-0.83673227,-1.0353606,0.9650243,0.72909117,-0.66190815,1.6510041,-1.030854,0.021182742,0.026880337,-0.6452755,0.46523562,-1.0141709,-0.33395863,0.34708592,-0.8538826,0.6784724,0.61167645,-0.059269696,0.67269444,0.6585047,1.6306791,0.30827957,-0.9555652,-1.1764817,-0.29099327,-1.9387138,-1.4188491,-1.336962,-0.36314166,0.15095425,-0.14332247,-0.29325926,0.06870287,-1.6968546,0.32581872,1.1103898,1.9818517,1.5768685,1.8730675,0.50267506,0.79070973,0.4398087,-1.4713516,0.1368228,1.2438183,0.829142,-0.25264388,-0.1784012,-0.2085528,-0.3872648,0.3203287,0.2893046,0.5611762,-0.12214496,0.4188221,0.40077934,0.26519585,-0.6447643,-1.731411,0.9503223,-0.30849183,0.2582143,0.30678087,-0.6049655,0.13668644,0.12509796,0.039682016,-0.08285402,0.114370115,0.34323335,0.21325698,-0.10632666,0.3445735,-0.79651785,-0.048385624,0.73239565,0.13263524,0.6025518,0.8553535,-0.20983493,-0.9725431,-0.14879996,-0.0867722,-0.28065437,-0.99948657,0.50334877,-0.04506714,-0.076634094,0.37592444,0.025869094,0.02883433,0.9696581,0.033566143,-0.4720426,0.0581419,1.1579816,0.17529857,0.089392684,0.18488997,1.4121072,-0.059066996,0.27691233,0.5496721,0.48651373,0.26722735,0.10675369,0.44483256,0.13728137
2023-11-09,-1.540849,-1.5382937,-0.85930556,0.987004,0.3579358,0.9921265,-0.22602397,0.91955245,-0.9315958,-1.0159142,-0.62194395,-0.17039835,-1.3038905,-0.3200342,-0.6213488,-0.26362634,-0.075108565,-0.77112806,-1.3583794,-0.34105077,-0.82184756,-1.0425696,0.9314381,0.7240826,-0.6846608,1.6288534,-1.0393069,0.052170046,0.039327636,-0.632673,0.45682237,-1.0201733,-0.33408064,0.3304502,-0.8325232,0.67325974,0.6110978,-0.08970046,0.6714923,0.67733556,1.6451938,0.28419614,-0.9385392,-1.1642518,-0.29494488,-1.9164407,-1.3982544,-1.3210428,-0.35668573,0.12320045,-0.13509561,-0.26294476,0.105109885,-1.6882813,0.33330125,1.1045537,1.941495,1.5476084,1.8570926,0.4935509,0.74194956,0.4409128,-1.443326,0.16247527,1.2265694,0.8322817,-0.24443474,-0.1667097,-0.23328426,-0.36817396,0.304582,0.26889944,0.5543134,-0.09245773,0.38784423,0.42622063,0.23108229,-0.63037825,-1.7265496,0.93899083,-0.32598418,0.239072,0.32344648,-0.61254585,0.12291287,0.15120536,0.019321015,-0.058882594,0.11423111,0.346116,0.19309309,-0.0799491,0.3708101,-0.79218686,-0.015472757,0.7496824,0.137382,0.58664036,0.87840545,-0.23195793,-0.951687,-0.14050338,-0.097164474,-0.26212257,-0.98253256,0.5322035,-0.05899386,-0.05477121,0.35388795,0.03912986,0.05061501,0.9648425,0.018884964,-0.45800787,0.024597008,1.1622298,0.16973755,0.09791682,0.1843201,1.4009769,-0.08120133,0.26031566,0.5358753,0.4908701,0.24262068,0.13063607,0.43325508,0.15888886
2023-11-10,-1.5399681,-1.5529538,-0.898921,0.9536122,0.39125985,1.0293823,-0.24658644,0.92070144,-0.89226085,-1.0476625,-0.60394704,-0.21027553,-1.3189526,-0.30937484,-0.5807842,-0.31490675,-0.059608433,-0.74427855,-1.3421615,-0.32460877,-0.8124859,-1.0044285,0.9814074,0.7504096,-0.6676978,1.6392467,-1.0093601,0.014546609,0.045940734,-0.6290632,0.46444735,-1.0186723,-0.3207476,0.3455885,-0.8380686,0.66631395,0.60381925,-0.055575874,0.6613843,0.6500479,1.6240914,0.31178802,-0.9699829,-1.2018036,-0.2872055,-1.9179835,-1.4230162,-1.3137392,-0.39037383,0.20318837,-0.16635764,-0.28420973,0.08407824,-1.6958513,0.3494749,1.0899456,1.9887922,1.5494449,1.8816391,0.53078806,0.79973865,0.40757838,-1.4627872,0.107993305,1.2892032,0.8346239,-0.27019453,-0.21806082,-0.21954164,-0.3781566,0.35450727,0.2872241,0.56103194,-0.12854363,0.4021461,0.41833597,0.28033018,-0.6751082,-1.7554126,0.8998668,-0.28286093,0.26468068,0.28910792,-0.5822197,0.13702375,0.09838767,0.035592362,-0.118547484,0.11297384,0.33182183,0.23323467,-0.11056921,0.3391553,-0.81132615,-0.050529994,0.71243644,0.13117608,0.575863,0.84628844,-0.20228843,-0.96803004,-0.13446999,-0.082506016,-0.2811278,-0.9887029,0.5436644,-0.051291645,-0.08480206,0.37385887,-0.00049203774,0.051501732,0.9406777,0.029107437,-0.4697559,0.05636593,1.1613038,0.21524587,0.09242879,0.16633487,1.4153494,-0.053470768,0.25178063,0.58310246,0.49353647,0.26693565,0.0978027,0.47300556,0.14223848
2023-11-13,-1.5411909,-1.5764345,-0.8942075,0.9628434,0.38558093,1.0340261,-0.24992526,0.9188796,-0.90591353,-1.0727365,-0.61419016,-0.22214693,-1.3487976,-0.30779716,-0.58835495,-0.3244084,-0.05588468,-0.7568153,-1.3594687,-0.32038325,-0.81742764,-1.0188878,0.9699437,0.7562924,-0.6537379,1.6556647,-1.0233421,0.01170768,0.051623512,-0.6392227,0.4736195,-1.0344056,-0.31717092,0.36039135,-0.8450228,0.6736036,0.5963904,-0.054984532,0.66610134,0.66834474,1.6302471,0.3158185,-0.9667251,-1.2280446,-0.29165906,-1.9352366,-1.4487511,-1.3167881,-0.37535304,0.19108854,-0.15760924,-0.29043996,0.08582203,-1.6933223,0.35166872,1.1108806,2.000168,1.5578951,1.8868775,0.5413228,0.7932377,0.41508347,-1.4639305,0.11882944,1.2977431,0.8394886,-0.26212817,-0.21318793,-0.2195746,-0.38865963,0.36483926,0.2825207,0.5632416,-0.1257872,0.39241844,0.4122165,0.28624836,-0.6937864,-1.7713349,0.88979876,-0.29892167,0.276505,0.28885433,-0.6062373,0.14536296,0.09363655,0.022141064,-0.123877674,0.12160873,0.32834136,0.24254379,-0.112573415,0.34258005,-0.80526865,-0.040372588,0.72421074,0.14986508,0.5653152,0.8517344,-0.1927001,-0.9766459,-0.15060475,-0.09453273,-0.24873999,-1.0009302,0.5247456,-0.039891936,-0.07152921,0.36333877,0.019292936,0.083803914,0.96043116,0.025289355,-0.46611613,0.070773795,1.1814423,0.2121058,0.09635018,0.16630267,1.4418713,-0.060647707,0.26009542,0.59264135,0.51297456,0.2695789,0.10395135,0.45794597,0.13360019
2023-11-14,-1.5469126,-1.5851636,-0.8903314,0.968742,0.3801814,1.032969,-0.24589331,0.92168486,-0.91845715,-1.0899907,-0.6149812,-0.22335118,-1.372157,-0.3083929,-0.6008505,-0.31187505,-0.05696434,-0.7739469,-1.3623413,-0.3193611,-0.82775176,-1.0327575,0.98208183,0.7424741,-0.65443844,1.6660488,-1.0354147,0.005713108,0.05530479,-0.6503113,0.48642856,-1.0369642,-0.33471584,0.36449093,-0.8425299,0.67299616,0.6010373,-0.051711906,0.665229,0.66583586,1.641815,0.30884472,-0.9788019,-1.2292184,-0.28060192,-1.9507166,-1.4751716,-1.3068084,-0.36836278,0.18891561,-0.1520256,-0.28244698,0.0920499,-1.7004153,0.34626418,1.1057966,2.0091527,1.57606,1.8822267,0.531259,0.7973582,0.41388667,-1.4699445,0.12646195,1.2895237,0.84608454,-0.2527049,-0.20286928,-0.22136623,-0.3938434,0.3666293,0.28649107,0.5620376,-0.12510721,0.3899488,0.4122895,0.27727246,-0.6897335,-1.7671123,0.8957185,-0.30655485,0.26350284,0.28777307,-0.60569715,0.14933607,0.105969965,0.006985037,-0.13955322,0.13196127,0.32547832,0.24790806,-0.10714599,0.3376156,-0.79084164,-0.031676117,0.7344123,0.1715378,0.5735739,0.859588,-0.19601357,-0.9906166,-0.16686387,-0.092222095,-0.22781542,-1.0040995,0.52883065,-0.027369501,-0.0562936,0.367401,0.031837825,0.086506605,0.96378684,0.03201167,-0.4642269,0.08041339,1.1817112,0.199991,0.11207962,0.18160103,1.4521611,-0.0570716,0.25372556,0.58821976,0.5229975,0.25565502,0.1135035,0.44889143,0.12810037
2023-11-15,-1.5649374,-1.5975294,-0.92678857,1.0018687,0.38085648,1.0540419,-0.24123502,0.9115535,-0.92562497,-1.0985014,-0.58656013,-0.22285157,-1.3627876,-0.29447234,-0.58298874,-0.32799664,-0.05706109,-0.7618109,-1.3679748,-0.31618506,-0.81838006,-1.0314202,1.0057689,0.73571646,-0.6563365,1.6669888,-1.0228747,-0.0059051975,0.058435798,-0.63915575,0.49705192,-1.0562277,-0.32295132,0.38716388,-0.839646,0.6630809,0.5975094,-0.05503976,0.67898697,0.65632695,1.6539255,0.28477204,-0.98542345,-1.248444,-0.29329997,-1.9451573,-1.4993714,-1.3341784,-0.37269732,0.17723784,-0.14091924,-0.27504534,0.08854735,-1.7257025,0.341411,1.1332068,2.0289004,1.6073635,1.9174984,0.5472187,0.83001477,0.4212045,-1.4892014,0.08785695,1.3296454,0.82124376,-0.28544372,-0.2355339,-0.22201784,-0.37938076,0.37630925,0.27465945,0.5727495,-0.1459621,0.37858957,0.394526,0.2771384,-0.72156143,-1.7832127,0.9079991,-0.28763688,0.26643342,0.2825062,-0.6134908,0.16605332,0.10263319,0.013130913,-0.13191554,0.1627477,0.31570193,0.23699202,-0.123392686,0.3314709,-0.8287778,-0.04774136,0.7230301,0.16454417,0.61307794,0.8508681,-0.18282409,-1.0013006,-0.14763184,-0.10102245,-0.23040715,-0.98717844,0.5202123,-0.028388593,-0.06324778,0.3795188,0.02793742,0.086180046,0.97496164,0.02787332,-0.4946708,0.0913572,1.1755636,0.20536375,0.11286874,0.1649407,1.4978535,-0.052221034,0.2546831,0.61773276,0.5446207,0.26139438,0.10412333,0.46975368,0.109717004
